conflict_id,dyad_id,location_inc,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,bd_best,bd_low,bd_high,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
333,735,Afghanistan,Government of Afghanistan,130,"Government of Tonga, Government of Croatia, Government of South Korea, Government of Greece, Government of United Kingdom, Government of North Macedonia, Government of New Zealand, Government of Iceland, Government of Denmark, Government of Poland, Government of Lithuania, Government of United Arab Emirates, Government of Ukraine, Government of Montenegro, Government of Ireland, Government of Slovakia, Government of Italy, Government of Singapore, Government of Portugal, Government of Hungary, Government of Albania, Government of Sweden, Government of Luxembourg, Government of Norway, Government of Estonia, Government of Pakistan, Government of Canada, Government of Belgium, Government of Slovenia, Government of Latvia, Government of Bosnia-Herzegovina, Government of Spain, Government of United States of America, Government of Turkey, Government of Armenia, Government of Mongolia, Government of Bahrain, Government of France, Government of Azerbaijan, Government of Finland, Government of Georgia, Government of Austria, Government of Czech Republic, Government of Germany, Government of Romania, Government of Netherlands, Government of Malaysia, Government of Bulgaria, Government of El Salvador, Government of Australia",Taleban,303,,2,,2012,7730,7558,8541,4,"Afghanistan, Pakistan",700,"344, 972, 371, 770, 900, 820, 366, 325, 305, 205, 20, 235, 385, 317, 2, 210, 360, 316, 367, 369, 920, 349, 696, 692, 372, 712, 200, 310, 346, 830, 343, 212, 390, 395, 341, 368, 260, 640, 350, 211, 220, 355, 380, 732, 339, 230, 290, 375, 373, 92",,,700,"700, 770",3,22.1
333,"735, 726",Afghanistan,Government of Afghanistan,130,"Government of Tonga, Government of Croatia, Government of South Korea, Government of Greece, Government of United Kingdom, Government of North Macedonia, Government of New Zealand, Government of Iceland, Government of Denmark, Government of Poland, Government of Lithuania, Government of United Arab Emirates, Government of Ukraine, Government of Montenegro, Government of Ireland, Government of Slovakia, Government of Italy, Government of Singapore, Government of Portugal, Government of Hungary, Government of Albania, Government of Sweden, Government of Luxembourg, Government of Norway, Government of Estonia, Government of Pakistan, Government of Canada, Government of Belgium, Government of Slovenia, Government of Latvia, Government of Bosnia-Herzegovina, Government of Spain, Government of United States of America, Government of Turkey, Government of Armenia, Government of Mongolia, Government of France, Government of Azerbaijan, Government of Finland, Government of Georgia, Government of Austria, Government of Czech Republic, Government of Germany, Government of Romania, Government of Netherlands, Government of Malaysia, Government of Bulgaria, Government of El Salvador, Government of Australia","Hizb-i Islami-yi Afghanistan, Taleban","303, 299",,2,,2013,8048,7612,10172,4,"Afghanistan, Pakistan",700,"344, 972, 371, 770, 900, 820, 366, 325, 305, 205, 20, 235, 385, 317, 2, 210, 360, 316, 367, 369, 920, 349, 696, 372, 712, 200, 310, 346, 830, 343, 212, 390, 395, 341, 368, 260, 640, 350, 211, 220, 355, 380, 732, 339, 230, 290, 375, 373, 92",,,700,"700, 770",3,22.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of Tonga, Government of Croatia, Government of South Korea, Government of Greece, Government of United Kingdom, Government of North Macedonia, Government of New Zealand, Government of Iceland, Government of Denmark, Government of Poland, Government of Lithuania, Government of United Arab Emirates, Government of Ukraine, Government of Montenegro, Government of Ireland, Government of Slovakia, Government of Italy, Government of Portugal, Government of Hungary, Government of Albania, Government of Sweden, Government of Luxembourg, Government of Norway, Government of Estonia, Government of Pakistan, Government of Canada, Government of Belgium, Government of Slovenia, Government of Latvia, Government of Bosnia-Herzegovina, Government of Spain, Government of United States of America, Government of Turkey, Government of Armenia, Government of Mongolia, Government of France, Government of Azerbaijan, Government of Finland, Government of Georgia, Government of Austria, Government of Czech Republic, Government of Germany, Government of Jordan, Government of Romania, Government of Netherlands, Government of Malaysia, Government of Bulgaria, Government of El Salvador, Government of Australia",Taleban,303,,2,,2014,12345,11555,15718,4,"Afghanistan, Pakistan",700,"344, 972, 371, 770, 900, 820, 366, 325, 305, 205, 20, 235, 385, 317, 2, 210, 360, 316, 367, 369, 920, 349, 696, 663, 372, 712, 200, 310, 346, 343, 212, 390, 395, 341, 368, 260, 640, 350, 211, 220, 355, 380, 732, 339, 230, 290, 375, 373, 92",,,700,"700, 770",3,22.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of United States of America, Government of Pakistan",Taleban,303,,2,,2015,16581,15562,19807,4,"Afghanistan, Pakistan",700,"770, 2",,,700,"700, 770",3,22.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of United States of America, Government of Pakistan",Taleban,303,,2,,2016,15775,14410,21671,4,"Afghanistan, Pakistan",700,"770, 2",,,700,"700, 770",3,22.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of United States of America, Government of Pakistan",Taleban,303,,2,,2017,16173,15398,17678,4,"Afghanistan, Pakistan",700,"770, 2",,,700,"700, 770",3,22.1
333,735,Afghanistan,Government of Afghanistan,130,"Government of United States of America, Government of Pakistan",Taleban,303,,2,,2018,22837,21486,24780,4,"Afghanistan, Pakistan",700,"770, 2",,,700,"700, 770",3,22.1
333,735,Afghanistan,Government of Afghanistan,130,Government of United States of America,Taleban,303,,2,,2019,28828,26973,33289,4,Afghanistan,700,2,,,700,700,3,22.1
333,"16210, 735",Afghanistan,Government of Afghanistan,130,Government of United States of America,"Taleban, High Council of Afghanistan Islamic Emirate","303, 6252",,2,,2020,20159,18696,21384,4,Afghanistan,700,2,,,700,700,3,22.1
333,"735, 16825",Afghanistan,Government of Afghanistan,130,Government of United States of America,"NRF, Taleban","303, 8114",,2,,2021,35328,33412,39548,4,Afghanistan,700,2,,,700,700,3,22.1
338,754,Iran,Government of Iran,114,,PJAK,309,,2,,2018,28,27,37,3,"Iraq, Iran",630,,,,630,"630, 645",2,22.1
338,12556,Iran,Government of Iran,114,,Jaish al-Adl,4364,,2,,2019,31,31,46,3,Iran,630,,,,630,630,2,22.1
338,754,Iran,Government of Iran,114,,PJAK,309,,2,,2020,35,27,44,3,"Iraq, Iran",630,,,,630,"630, 645",2,22.1
338,754,Iran,Government of Iran,114,,PJAK,309,,2,,2021,30,18,30,3,"Iraq, Iran",630,,,,630,"630, 645",2,22.1
338,753,Iran,Government of Iran,114,,MEK,308,,2,,1991,45,45,45,3,"Iraq, Iran",630,,,,630,"630, 645",2,22.1
338,753,Iran,Government of Iran,114,,MEK,308,,2,,1993,76,76,152,3,"Iraq, Italy, Pakistan, Iran",630,,,,630,"770, 630, 325, 645",2,22.1
338,753,Iran,Government of Iran,114,,MEK,308,,2,,1997,38,38,42,3,"Iraq, Iran",630,,,,630,"630, 645",2,22.1
338,753,Iran,Government of Iran,114,,MEK,308,,2,,1999,28,28,35,3,"Iraq, Iran",630,,,,630,"630, 645",2,22.1
338,753,Iran,Government of Iran,114,,MEK,308,,2,,2000,40,40,77,3,"Iraq, Iran",630,,,,630,"630, 645",2,22.1
338,753,Iran,Government of Iran,114,,MEK,308,,2,,2001,119,119,149,3,"Iraq, Iran",630,,,,630,"630, 645",2,22.1
338,754,Iran,Government of Iran,114,,PJAK,309,,2,,2005,28,28,37,3,Iran,630,,,,630,630,2,22.1
338,"754, 755",Iran,Government of Iran,114,,"Jondullah, PJAK","309, 310",,2,,2006,57,52,123,3,"Iraq, Iran",630,,,,630,"630, 645",2,22.1
338,"754, 755",Iran,Government of Iran,114,,"Jondullah, PJAK","309, 310",,2,,2007,86,61,200,3,"Iraq, Iran",630,,,,630,"630, 645",2,22.1
338,"754, 755",Iran,Government of Iran,114,,"Jondullah, PJAK","309, 310",,2,,2008,121,121,265,3,"Iraq, Pakistan, Iran",630,,,,630,"770, 630, 645",2,22.1
338,"754, 755",Iran,Government of Iran,114,,"Jondullah, PJAK","309, 310",,2,,2009,133,121,148,3,Iran,630,,,,630,630,2,22.1
338,755,Iran,Government of Iran,114,,Jondullah,310,,2,,2010,74,74,74,3,Iran,630,,,,630,630,2,22.1
338,754,Iran,Government of Iran,114,,PJAK,309,,2,,2011,242,235,246,3,"Iraq, Iran",630,,,,630,"630, 645",2,22.1
15183,16474,Tanzania,Government of Tanzania,92,,IS,234,,1,Islamic State,2020,25,22,26,3,Tanzania,510,,,,510,510,4,22.1
331,721,Morocco,Government of Morocco,108,,POLISARIO,563,,1,Sahrawi Arab Democratic Republic (Western Sahara),1989,207,207,378,3,Morocco,600,,,,600,600,4,22.1
13653,14685,India,Government of India,141,,UNLFW,6320,,1,Western South East Asia,2016,47,47,69,3,India,750,,,,750,750,3,22.1
13653,14685,India,Government of India,141,,UNLFW,6320,,1,Western South East Asia,2017,39,39,41,3,India,750,,,,750,750,3,22.1
13653,14685,India,Government of India,141,,UNLFW,6320,,1,Western South East Asia,2018,27,26,28,3,India,750,,,,750,750,3,22.1
13653,14685,India,Government of India,141,,UNLFW,6320,,1,Western South East Asia,2015,161,98,192,3,India,750,,,,750,750,3,22.1
336,742,Nicaragua,Government of Nicaragua,14,,Contras,759,,2,,1989,526,526,533,3,Nicaragua,93,,,,93,93,5,22.1
336,742,Nicaragua,Government of Nicaragua,14,,Contras,759,,2,,1990,39,39,43,3,Nicaragua,93,,,,93,93,5,22.1
343,10882,Tunisia,Government of Tunisia,110,,AQIM,539,,2,,2013,29,29,30,3,Tunisia,616,,,,616,616,4,22.1
343,10882,Tunisia,Government of Tunisia,110,,AQIM,539,,2,,2014,50,50,60,3,Tunisia,616,,,,616,616,4,22.1
343,"14744, 10882",Tunisia,Government of Tunisia,110,,"AQIM, JAK-T","6359, 539",,2,,2015,57,59,61,3,Tunisia,616,,,,616,616,4,22.1
337,"745, 744",Somalia,Government of Somalia,95,,"SPM, SNM","501, 500",,2,,1989,379,379,4504,3,"Somalia, Djibouti",520,,,,520,"520, 522",4,22.1
337,"746, 745, 744",Somalia,Government of Somalia,95,,"USC/SSA, SPM, SNM","502, 501, 500",,2,,1990,2710,1641,2962,3,"Somalia, Djibouti",520,,,,520,"520, 522",4,22.1
337,"746, 745, 747, 744",Somalia,Government of Somalia,95,,"USC/SNA, SPM, USC/SSA, SNM","502, 501, 500, 503",,2,,1991,8005,7230,9005,3,Somalia,520,,,,520,520,4,22.1
337,747,Somalia,Government of Somalia,95,,USC/SNA,503,,2,,1992,1154,1154,9823,3,Somalia,520,,,,520,520,4,22.1
337,747,Somalia,Government of Somalia,95,,USC/SNA,503,,2,,1993,25,18,25,3,Somalia,520,,,,520,520,4,22.1
337,747,Somalia,Government of Somalia,95,,USC/SNA,503,,2,,1994,237,237,614,3,Somalia,520,,,,520,520,4,22.1
337,747,Somalia,Government of Somalia,95,,USC/SNA,503,,2,,1995,104,97,108,3,Somalia,520,,,,520,520,4,22.1
337,747,Somalia,Government of Somalia,95,,USC/SNA,503,,2,,1996,256,255,308,3,Somalia,520,,,,520,520,4,22.1
337,748,Somalia,Government of Somalia,95,,SRRC,504,,2,,2001,228,223,268,3,Somalia,520,,,,520,520,4,22.1
337,748,Somalia,Government of Somalia,95,,SRRC,504,,2,,2002,114,113,207,3,Somalia,520,,,,520,520,4,22.1
337,749,Somalia,Government of Somalia,95,Government of Ethiopia,ARS/UIC,505,Government of Eritrea,2,,2006,547,463,1293,4,Somalia,520,530,,531,520,520,4,22.1
337,749,Somalia,Government of Somalia,95,Government of Ethiopia,ARS/UIC,505,,2,,2007,1546,1528,2046,4,"Somalia, Kenya",520,530,,,520,"520, 501",4,22.1
337,"750, 749",Somalia,Government of Somalia,95,Government of Ethiopia,"Al-Shabaab, ARS/UIC","505, 717",,2,,2008,1491,1433,2075,4,Somalia,520,530,,,520,520,4,22.1
337,"750, 752",Somalia,Government of Somalia,95,Government of Ethiopia,"Al-Shabaab, Hizbul Islam","1004, 717",,2,,2009,1467,1263,1751,4,Somalia,520,530,,,520,520,4,22.1
337,"750, 752",Somalia,Government of Somalia,95,Government of Ethiopia,"Al-Shabaab, Hizbul Islam","1004, 717",,2,,2010,2150,1915,2355,4,Somalia,520,530,,,520,520,4,22.1
337,750,Somalia,Government of Somalia,95,"Government of Ethiopia, Government of Kenya",Al-Shabaab,717,,2,,2011,1938,1559,2259,4,"Somalia, Kenya",520,"530, 501",,,520,"520, 501",4,22.1
337,750,Somalia,Government of Somalia,95,"Government of Sierra Leone, Government of Kenya, Government of Ghana, Government of Nigeria, Government of Uganda, Government of Burundi, Government of Djibouti, Government of Ethiopia",Al-Shabaab,717,,2,,2012,2646,2470,2945,4,"Somalia, Kenya",520,"530, 451, 522, 475, 501, 516, 500, 452",,,520,"520, 501",4,22.1
337,750,Somalia,Government of Somalia,95,"Government of Sierra Leone, Government of Kenya, Government of Ghana, Government of Nigeria, Government of Uganda, Government of Burundi, Government of Djibouti, Government of Ethiopia",Al-Shabaab,717,,2,,2013,940,760,1769,4,"Somalia, Kenya, Ethiopia",520,"530, 451, 522, 475, 501, 516, 500, 452",,,520,"530, 501, 520",4,22.1
337,750,Somalia,Government of Somalia,95,"Government of Sierra Leone, Government of Kenya, Government of Ghana, Government of Nigeria, Government of Uganda, Government of Burundi, Government of Djibouti, Government of Ethiopia",Al-Shabaab,717,,2,,2014,1153,905,2303,4,"Somalia, Kenya, Ethiopia",520,"530, 451, 522, 475, 501, 516, 500, 452",,,520,"530, 501, 520",4,22.1
337,750,Somalia,Government of Somalia,95,"Government of Sierra Leone, Government of Kenya, Government of Ghana, Government of Nigeria, Government of Uganda, Government of United States of America, Government of Burundi, Government of Djibouti, Government of Ethiopia",Al-Shabaab,717,,2,,2015,1202,927,2498,4,"Somalia, Kenya",520,"530, 451, 522, 2, 475, 501, 516, 500, 452",,,520,"520, 501",4,22.1
337,750,Somalia,Government of Somalia,95,"Government of Sierra Leone, Government of Kenya, Government of Ghana, Government of Nigeria, Government of Uganda, Government of United States of America, Government of Burundi, Government of Djibouti, Government of Ethiopia",Al-Shabaab,717,,2,,2016,1925,1199,3119,4,Somalia,520,"530, 451, 522, 2, 475, 501, 516, 500, 452",,,520,520,4,22.1
337,750,Somalia,Government of Somalia,95,"Government of Sierra Leone, Government of Kenya, Government of Ghana, Government of Nigeria, Government of Uganda, Government of United States of America, Government of Burundi, Government of Djibouti, Government of Ethiopia",Al-Shabaab,717,,2,,2017,1918,1778,2601,4,Somalia,520,"530, 451, 522, 2, 475, 501, 516, 500, 452",,,520,520,4,22.1
337,750,Somalia,Government of Somalia,95,"Government of Sierra Leone, Government of Kenya, Government of Ghana, Government of Nigeria, Government of Uganda, Government of United States of America, Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Zambia",Al-Shabaab,717,,2,,2018,2087,1814,2958,4,Somalia,520,"530, 451, 522, 2, 475, 501, 516, 500, 551, 452",,,520,520,4,22.1
337,750,Somalia,Government of Somalia,95,"Government of Sierra Leone, Government of Kenya, Government of Ghana, Government of Nigeria, Government of Uganda, Government of United States of America, Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Zambia",Al-Shabaab,717,,2,,2019,1912,1662,2397,4,Somalia,520,"530, 451, 522, 2, 475, 501, 516, 500, 551, 452",,,520,520,4,22.1
337,750,Somalia,Government of Somalia,95,"Government of Sierra Leone, Government of Kenya, Government of Ghana, Government of Nigeria, Government of Uganda, Government of United States of America, Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Zambia",Al-Shabaab,717,,2,,2020,1901,1862,2188,4,Somalia,520,"530, 451, 522, 2, 475, 501, 516, 500, 551, 452",,,520,520,4,22.1
337,750,Somalia,Government of Somalia,95,"Government of Sierra Leone, Government of Kenya, Government of Ghana, Government of Nigeria, Government of Uganda, Government of United States of America, Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Zambia",Al-Shabaab,717,,2,,2021,2119,2110,2645,4,"Somalia, Ethiopia",520,"530, 451, 522, 2, 475, 501, 516, 500, 551, 452",,,520,"530, 520",4,22.1
341,759,Liberia,Government of Liberia,79,,NPFL,507,,2,,1989,27,27,27,3,Liberia,450,,,,450,450,4,22.1
341,"759, 760",Liberia,Government of Liberia,79,,"INPFL, NPFL","507, 508",,2,,1990,347,347,431,3,"Ivory Coast, Liberia",450,,,,450,"450, 437",4,22.1
341,761,Liberia,Government of Liberia,79,,LURD,509,,2,,2000,57,57,57,3,Liberia,450,,,,450,450,4,22.1
341,761,Liberia,Government of Liberia,79,,LURD,509,,2,,2001,341,341,341,3,Liberia,450,,,,450,450,4,22.1
341,761,Liberia,Government of Liberia,79,,LURD,509,,2,,2002,492,391,517,3,Liberia,450,,,,450,450,4,22.1
341,"761, 762",Liberia,Government of Liberia,79,,"MODEL, LURD","510, 509",,2,,2003,1787,1787,1887,3,Liberia,450,,,,450,450,4,22.1
342,763,Spain,Government of Spain,35,,ETA,313,,1,Basque,1991,44,44,44,3,Spain,230,,,,230,230,1,22.1
347,769,India,Government of India,141,,UNLF,315,,1,Manipur,1993,25,25,25,3,India,750,,,,750,750,3,22.1
347,769,India,Government of India,141,,UNLF,315,,1,Manipur,1994,25,25,25,3,India,750,,,,750,750,3,22.1
347,768,India,Government of India,141,,PLA,314,,1,Manipur,1995,25,25,25,3,India,750,,,,750,750,3,22.1
347,768,India,Government of India,141,,PLA,314,,1,Manipur,1996,28,28,28,3,India,750,,,,750,750,3,22.1
347,768,India,Government of India,141,,PLA,314,,1,Manipur,1998,25,25,25,3,India,750,,,,750,750,3,22.1
347,769,India,Government of India,141,,UNLF,315,,1,Manipur,1999,31,31,31,3,India,750,,,,750,750,3,22.1
347,"768, 769",India,Government of India,141,,"PLA, UNLF","315, 314",,1,Manipur,2000,60,60,64,3,India,750,,,,750,750,3,22.1
347,769,India,Government of India,141,,UNLF,315,,1,Manipur,2003,27,27,27,3,India,750,,,,750,750,3,22.1
347,"768, 769",India,Government of India,141,,"PLA, UNLF","315, 314",,1,Manipur,2004,60,60,60,3,India,750,,,,750,750,3,22.1
347,769,India,Government of India,141,,UNLF,315,,1,Manipur,2005,47,47,53,3,India,750,,,,750,750,3,22.1
347,"768, 769",India,Government of India,141,,"PLA, UNLF","315, 314",,1,Manipur,2006,73,69,75,3,India,750,,,,750,750,3,22.1
347,769,India,Government of India,141,,UNLF,315,,1,Manipur,2007,45,45,73,3,India,750,,,,750,750,3,22.1
347,"770, 771",India,Government of India,141,,"KCP, PREPAK","318, 317",,1,Manipur,2008,99,99,100,3,India,750,,,,750,750,3,22.1
347,"769, 771, 770",India,Government of India,141,,"UNLF, KCP, PREPAK","318, 315, 317",,1,Manipur,2009,96,59,114,3,India,750,,,,750,750,3,22.1
351,775,India,Government of India,141,,Sikh insurgents,319,,1,Punjab/Khalistan,1989,905,905,928,3,India,750,,,,750,750,3,22.1
